adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 86115, 'name': 'Garfield Collection', 'poster_path': '/fPCiS9fijCf8zHaddw2QHL6SLgK.jpg', 'backdrop_path': '/hamWxhHSk0oZTcX8uj4PnAooM6h.jpg'}",50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,8920,tt0356634,en,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",10.003679,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/10/04,200804534,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get ready for frisky business.,Garfield,FALSE,5.2,851
FALSE,,12000000,"[{'id': 18, 'name': 'Drama'}]",,26142,tt0101746,en,The Doctor,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",8.337242,/o2zFxTXZf5UHxs5XqADK2wT9g14.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/24/91,38120905,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Uplifting Story About Finding New Meaning In Life.,The Doctor,FALSE,6.6,24
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,46976,tt0094331,en,Wish You Were Here,"In a staid English seaside town after the Second World War, young Lynda grows up with her widowed father and younger sister. Rebellious Lynda has been swearing constantly from an early age. At sixteen, she becomes more exhibitionist and seeks out sexual encounters challenging the prevailing lower-middle class attitudes to sex. She eventually becomes pregnant by an acquaintance of her father.",0.290331,/cCPU3K1QUXAElgKvKTSDlGVPtdi.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Zenith Entertainment', 'id': 3644}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/24/87,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some people march to the beat of a different drummer. Lynda’s got her own brass band.,Wish You Were Here,FALSE,5.8,18
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,662,tt0056119,fr,La Jetée,"Time travel, still images, a past, present and future and the aftermath of World War III. The tale of a man, a slave, sent back and forth, in and out of time, to find a solution to the world’s fate. To replenish its decreasing stocks of food, medicine and energies, and in doing so, resulting in a perpetual memory of a lone female, life, death and past events that are recreated on an airport’s viewing pier.",7.282665,/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,"[{'name': 'Janus Films', 'id': 533}, {'name': 'Argos Films', 'id': 6116}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2/16/62,0,28,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,La Jetée,FALSE,7.9,165
FALSE,,3000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,8341,tt0196069,en,Samsara,A love story situated in the Himalayas. A Buddhist monk can't choose between life and the way of the Buddha.,0.976452,/tWqAGV9J8huxK1ZqAVN5UchbsrM.jpg,"[{'name': 'Fandango', 'id': 2441}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1/1/01,0,138,"[{'iso_639_1': 'bo', 'name': ''}]",Released,,Samsara,FALSE,7.1,23
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,886,tt0059037,en,The Cincinnati Kid,An up-and-coming poker player tries to prove himself in a high-stakes match against a long-time master of the game.,3.670599,/hNkcS5cDV8kdvzFmRCe3gVRhSnG.jpg,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'Filmways Pictures', 'id': 1138}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/15/65,15260000,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He'd take on anyone, at anything, anytime.",The Cincinnati Kid,FALSE,7,62
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3019,tt0022835,en,Dr. Jekyll and Mr. Hyde,"Based on the story by Robert Louis Stevenson, Dr. Henry Jekyll believes that there are two distinct sides to men - a good and an evil side. He believes that by separating the two man can become liberated. He succeeds in his experiments with chemicals to accomplish this and transforms into Hyde to commit horrendous crimes. When he discontinues use of the drug it is already too late...",4.749049,/4JBPHhuK9su6C6Cjz4e6eXD5ZrI.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/31/31,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Put yourself in her place! The dreaded night when her lover became a madman!,Dr. Jekyll and Mr. Hyde,FALSE,7.3,56
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.iswid.net/,3515,tt0319531,en,I'll Sleep When I'm Dead,"Will Graham, a former London crime boss who has left his former life to live as a recluse in the forest. Haunted by the blood of those he has murdered, Will wishes never to return. But when his brother commits suicide, following a sexual assault at the hands of a volatile car dealer, Will returns to London to discover the cause of his brother's death and administer justice to those responsible.",2.787144,/fPZgMmRFJv82AxekLIFiTpzFgjZ.jpg,"[{'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Samaha Productions', 'id': 1404}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/14/03,490964,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I'll Sleep When I'm Dead,FALSE,5.3,28
FALSE,,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.theterminal-themovie.com/,594,tt0362227,en,The Terminal,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",14.092373,/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/17/04,219417255,128,"[{'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Life is waiting.,The Terminal,FALSE,7.1,1974
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,8981,tt0377752,en,Dear Frankie,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",3.571208,/7AaqSCwERgN6fe5dRvhiC4NlzjU.jpg,"[{'name': 'Scottish Screen', 'id': 698}, {'name': 'Pathé Pictures International', 'id': 1178}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Inside Track Productions', 'id': 52723}, {'name': 'Sigma Films', 'id': 53874}, {'name': 'Scorpio Films', 'id': 80272}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/18/04,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dear Frankie,FALSE,7.1,48
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,1944,tt0348593,en,The Door in the Floor,"Alternately tragic and comic, an exploration of the complexities of love in both its brightest and darkest corners. Adapted from John Irving's best-selling novel A Widow for One Year, the film is set in the privileged beach community of East Hampton, New York and chronicles one pivotal summer in the lives of famous children's book author Ted Cole (Jeff Bridges) and his beautiful wife Marion (Kim Basinger). Their once-great marriage has been strained by tragedy. Her resulting despondency and his subsequent infidelities have prevented the couple from confronting a much-needed change in their relationship. Eddie O'Hare, the young man Ted hires to work as his summer assistant, is the couple's unwitting yet willing pawn - and, ultimately, the catalyst in the transformation of their lives.",3.495966,/snmS5sgdoVVXY8YJMbrdPAEPuIM.jpg,"[{'name': 'Revere Pictures', 'id': 1043}, {'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/18/04,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Door in the Floor,FALSE,6,48
FALSE,,74500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,1997,tt0338512,en,Deux frères,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",5.300303,/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,"[{'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Pathe', 'id': 7396}, {'name': 'Two Brothers Productions', 'id': 19238}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/7/04,62172050,109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,"Two infant tiger cubs, separated from their parents and each other.",Two Brothers,FALSE,6.9,185
FALSE,"{'id': 211721, 'name': 'Taxi Collection', 'poster_path': '/nCzy28TbMJDJLxuaPgQZrLgmuT7.jpg', 'backdrop_path': '/74R8bq4RDuxK3F0VPGlse4YH3Ab.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,2330,tt0152930,fr,Taxi,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",7.668149,/13vrEB6T3DuDz26rWAUfHZV0eSm.jpg,"[{'name': 'ARP Sélection', 'id': 189}, {'name': 'Cofimage 9', 'id': 1074}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Studio Image 4', 'id': 79076}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",4/4/98,268254,86,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Taxi,FALSE,6.5,653
FALSE,"{'id': 211721, 'name': 'Taxi Collection', 'poster_path': '/nCzy28TbMJDJLxuaPgQZrLgmuT7.jpg', 'backdrop_path': '/74R8bq4RDuxK3F0VPGlse4YH3Ab.jpg'}",14500000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,2334,tt0295721,fr,Taxi 3,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",5.892859,/yPOg9szzJQpmX4bCP0xaKlo06z5.jpg,"[{'name': 'Europa Corp', 'id': 1075}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1/29/03,65497208,82,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,No speed limits the next 90 min.,Taxi 3,FALSE,5.5,367
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",,2912,tt0064106,fr,Le Boucher,"An unlikely friendship between a dour, working class butcher and a repressed schoolteacher coincides with a grisly series of Ripper-type murders in a provincial French town.",2.183945,/8yVgLdLOJNQLcvkp5PuWHMLP60G.jpg,"[{'name': 'Euro-International Film', 'id': 1250}, {'name': 'Les Films de la Boétie', 'id': 18477}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2/27/70,0,90,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Butcher,FALSE,7,36
FALSE,"{'id': 280539, 'name': 'Lassie (Kinofilme)', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,2202,tt0036098,en,Lassie Come Home,"Hard times came for Carraclough family and they are forced to sell their dog to the rich Duke of Rudling. However, Lassie, the dog, is unwilling to leave the young Carraclough boy and sets out on the long and dangerous journey in order to rejoin him.",2.343313,/56kDCzHX8nkWZ4hzBb7P6Uh15VH.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/7/43,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Thrilling Saga Of Courage And Loyalty !,Lassie Come Home,FALSE,6.4,24
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,3484,tt0023194,en,The Mask of Fu Manchu,Boris Karloff stars as the villainous Dr. Fu Manchu in a race with a team of Englishmen to find the tomb of Ghengis Khan. Fu Manchu wants to use the relics to cause an uprising in the East to wipe out the white race.,1.151116,/yOduAFTECNry4pOYyJaDPET7IeW.jpg,"[{'name': 'Cosmopolitan Productions', 'id': 1442}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/5/32,0,68,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Mask of Fu Manchu,FALSE,5.2,15
FALSE,,6000000,[],,1777,tt0361596,en,Fahrenheit 9/11,Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,6.83946,/vZYGLqVV4qnAknyxnFrhDQNl1SS.jpg,"[{'name': 'BIM Distribuzione', 'id': 225}, {'name': 'Fellowship Adventure Group', 'id': 8734}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/25/04,119114517,122,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Controversy... what controversy?,Fahrenheit 9/11,FALSE,6.9,403
FALSE,"{'id': 556, 'name': 'Spider-Man Collection', 'poster_path': '/aNknE3vw8QC5gDHBRYpOz9gzuPc.jpg', 'backdrop_path': '/waZqriYTuBE3WqXI3SDGi3kfDQE.jpg'}",200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.sonypictures.com/movies/spider-man2/,558,tt0316654,en,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",10.834506,/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Marvel Enterprises', 'id': 19551}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/25/04,783766341,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,There's a hero in all of us.,Spider-Man 2,FALSE,6.7,4432
FALSE,"{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}",2700000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.warnerbros.com/?site=beforesunset#/page=movies&pid=f-57b53b9e/BEFORE_SUNSET&asset=059437/Before_Sunset_-_Trailer_1A&type=video/,80,tt0381681,en,Before Sunset,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,7.048957,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/10/04,15992615,80,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,What if you had a second chance with the one that got away?,Before Sunset,FALSE,7.6,734
FALSE,,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,2048,tt0343818,en,"I, Robot","In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",14.43075,/2mkFzf168xJrV6Leqq0bjqOlJCK.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Laurence Mark Productions', 'id': 415}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Overbrook Entertainment', 'id': 12485}, {'name': 'Mediastream Vierte Film GmbH & Co. Vermarktungs KG', 'id': 19354}, {'name': 'Canlaws Productions', 'id': 19355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",7/15/04,347234916,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Laws are made to be broken.,"I, Robot",FALSE,6.7,3889
